Date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,ptt,owner
2009-01-25,3.75,66.9,24.6,4.800000000000001,0,0,0,0,78683,Gregory Skomal
2009-01-26,34.9,43.599999999999994,21.5,0,0,0,0,0,78683,Gregory Skomal
2009-01-27,4.85,59.25,31.9,4,0,0,0,0,78683,Gregory Skomal
2009-01-28,13.5,49.53333333333333,32.266666666666666,2.333333333333333,0.9333333333333332,1.4666666666666668,0,0,78683,Gregory Skomal
2009-01-29,17.5,69.3,13.2,0,0,0,0,0,78683,Gregory Skomal
2009-01-30,13.5,30,52.8,3.7,0,0,0,0,78683,Gregory Skomal
2009-02-03,5.25,16.65,65.35000000000001,5.25,1.225,1.65,4.6,0,78683,Gregory Skomal
2009-02-04,28.55,6.5,63.2,1.8,0,0,0,0,78683,Gregory Skomal
2009-02-05,16.166666666666668,22.099999999999998,58.3,3.1,0.3333333333333333,0,0,0,78683,Gregory Skomal
2009-02-06,17,16.3,66.05,0.65,0,0,0,0,78683,Gregory Skomal
2009-02-07,0.6,9.600000000000001,89.7,0,0,0,0,0,78683,Gregory Skomal
2009-02-10,13.5,0.6000000000000001,83.8,2.1,0,0,0,0,78683,Gregory Skomal
2009-02-11,52.6,24.700000000000003,20.4,2.2,0,0,0,0,78683,Gregory Skomal
2009-02-12,41.925,14.425,40.349999999999994,3.25,0.05,0,0,0,78683,Gregory Skomal
2009-02-13,47.949999999999996,41.75,10.049999999999999,0.25,0,0,0,0,78683,Gregory Skomal
2009-02-14,32.5,19.675,44.625,3.275,0,0,0,0,78683,Gregory Skomal
2009-02-15,27.05,23.049999999999997,48.550000000000004,1.3,0,0,0,0,78683,Gregory Skomal
2009-02-18,98.8,1.2,0,0,0,0,0,0,78683,Gregory Skomal
2009-02-19,28.7,58.2,11.766666666666667,1.3333333333333333,0,0,0,0,78683,Gregory Skomal
2009-02-20,38.3,28.4,33.3,0,0,0,0,0,78683,Gregory Skomal
2009-02-21,49.25,20.549999999999997,30.05,0.15,0,0,0,0,78683,Gregory Skomal
2009-02-23,6.800000000000001,43.93333333333334,48.36666666666666,0.9999999999999999,0,0,0,0,78683,Gregory Skomal
2009-02-25,0.4,44.6,51.699999999999996,3.3,0,0,0,0,78683,Gregory Skomal
2009-02-26,37.9,9.5,52.6,0,0,0,0,0,78683,Gregory Skomal
2009-02-28,60.366666666666674,19.3,16.433333333333334,3.9,0,0,0,0,78683,Gregory Skomal
2015-10-15,12.1,87.89999999999999,0,0,0,0,0,0,141257,Camrin Braun
2015-10-19,62,37,1,0,0,0,0,0,141257,Camrin Braun
2015-10-21,89,3,7,1,0,0,0,0,141257,Camrin Braun
2015-10-23,35,3.1,18.6,23.7,13.4,5.2,1,0,141257,Camrin Braun
2015-10-24,48,2,13,27,9,1,0,0,141257,Camrin Braun
2015-10-25,50,3,17.3,22.4,6.1,1,0,0,141257,Camrin Braun
2015-10-27,61.6,2,12.1,18.2,3,2,1,0,141257,Camrin Braun
2015-10-28,39.8,2,39.8,13.3,3.1,2,0,0,141257,Camrin Braun
2015-10-31,39.1,8.3,39.2,9.3,2.1,2.1,0,0,141257,Camrin Braun
2015-11-01,50.5,3,39.4,7.1,0,0,0,0,141257,Camrin Braun
2015-11-02,40.8,11.2,33.7,8.2,3.1,3.1,0,0,141257,Camrin Braun
2015-11-05,33.7,16.9,33.7,8.4,4.2,3.2,0,0,141257,Camrin Braun
2015-11-07,25.7,38.2,35.1,1,0,0,0,0,141257,Camrin Braun
2015-11-09,41.2,39.2,16.5,2.1,1,0,0,0,141257,Camrin Braun
